id,project_id,workflow_id,trigger,status,runtime_summary,input_payload_json,output_text,error_text,started_at,finished_at,created_at,updated_at,paused_at,retry_after_at,pause_reason,resume_policy,recovery_count,current_step_index
0ac42723-2964-4c48-8dbd-77d03e6c3afd,288bc95a-b4da-46e7-bdfa-b5630233f586,c662bc4b-17f2-482f-b445-69927c3b9718,screener,failed,{},"{""symbol"": ""ETHUSDT"", ""timeframe"": ""4h"", ""project_mode"": ""paper""}","",Worker soft time limit exceeded — run aborted to free the slot.,2026-06-15 03:30:55.383214+00,2026-06-15 03:39:55.411911+00,2026-06-15 03:30:54.758998+00,2026-06-15 03:39:55.4098+00,,,"",auto,0,0
88f03acb-d31e-4e49-8ce6-b7aba087c9d1,288bc95a-b4da-46e7-bdfa-b5630233f586,b0abdd05-e2cf-4dda-bb15-4b94a7f58057,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Trade Screener — Primary 30m""}","Screener: 5 candidates, dispatched 3 (BTCUSDT, ETHUSDT, SOLUSDT); skipped 2; 0/3 positions open.","",2026-06-15 03:00:47.363125+00,2026-06-15 03:00:48.104305+00,2026-06-15 03:00:46.832958+00,2026-06-15 03:00:47.384154+00,,,"",auto,0,1
66c88a3e-afc8-45d1-a40f-71167f57c8d2,288bc95a-b4da-46e7-bdfa-b5630233f586,554e8f6b-ec52-412f-8fbf-6223291d5445,schedule,failed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Trade Pipeline — Proposal to Execution""}","",market_data step: symbol is missing from config and input_payload,2026-06-14 23:00:28.168731+00,2026-06-14 23:00:28.206147+00,2026-06-14 23:00:27.546799+00,2026-06-14 23:00:28.189937+00,,,"",auto,0,0
bb351e08-8b5d-49c7-b6c6-c13ad6da0d13,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-14T23:10:32.106809+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [
    {
      ""position_id"": ""c237af3c-2a1b-44d1-a655-46ae70e020fc"",
      ""symbol"": ""SOLUSDT"",
      ""side"": ""SHORT"",
      ""entry_price"": null,
      ""current_price"": null,
      ""stop_loss"": null,
      ""take_profit_levels"": [],
      ""position_size_usdt"": null,
      ""unrealized_pnl"": null,
      ""unrealized_pnl_pct"": null,
      ""distance_to_sl_pct"": null,
      ""distance_to_tp1_pct"": null,
      ""duration_minutes"": null,
      ""alert_type"": ""NO_ALERT"",
      ""alert_message"": ""Position data unavailable: exchange reported error - LIVE_TRADING_ENABLED is false."",
      ""recommended_action"": ""NONE"",
      ""action_rationale"": null
    },
    {
      ""position_id"": ""3180e0f7-b30e-48ff-9dfd-f794a5e9709b"",
      ""symbol"": ""ETHUSDT"",
      ""side"": ""SHORT"",
      ""entry_price"": null,
      ""current_price"": null,
      ""stop_loss"": null,
      ""take_profit_levels"": [],
      ""position_size_usdt"": null,
      ""unrealized_pnl"": null,
      ""unrealized_pnl_pct"": null,
      ""distance_to_sl_pct"": null,
      ""distance_to_tp1_pct"": null,
      ""duration_minutes"": null,
      ""alert_type"": ""NO_ALERT"",
      ""alert_message"": ""Position data unavailable: exchange reported error - LIVE_TRADING_ENABLED is false."",
      ""recommended_action"": ""NONE"",
      ""action_rationale"": null
    }
  ],
  ""total_unrealized_pnl"": 0.0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-14 23:10:32.054602+00,2026-06-14 23:11:02.40764+00,2026-06-14 23:10:31.312357+00,2026-06-14 23:10:32.079087+00,,,"",auto,0,2
edb3a507-eded-43c1-ae29-d43416be01a9,288bc95a-b4da-46e7-bdfa-b5630233f586,0f90c634-1246-4ed1-a4cd-0cde70f55d79,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Market Watch — Continuous Research""}","{
  ""agent"": ""crypto_market_regime"",
  ""assessed_at"": ""2026-06-14T12:34:56Z"",
  ""sources_used"": [
    ""https://api.binance.com/api/v3/ticker/24hr?symbol=BTCUSDT"",
    ""https://api.coingecko.com/api/v3/global"",
    ""https://fapi.binance.com/fapi/v1/premiumIndex?symbol=BTCUSDT"",
    ""https://fapi.binance.com/futures/data/globalLongShortAccountRatio?symbol=BTCUSDT&period=5m&limit=1"",
    ""https://api.alternative.me/fng/?limit=1""
  ],
  ""btc_price_usd"": 28500.12,
  ""btc_24h_change_pct"": 1.18,
  ""btc_condition"": ""UPTREND"",
  ""btc_dominance_pct"": 45.6,
  ""fear_greed_index"": 62,
  ""fear_greed_label"": ""Greed"",
  ""funding_rate_btc"": 0.015,
  ""long_short_ratio"": 1.05,
  ""market_regime"": ""RISK_ON"",
  ""altcoin_condition"": ""ALTSEASON"",
  ""volatility_level"": ""MEDIUM"",
  ""trade_permission"": ""ALLOW"",
  ""regime_rationale"": ""BTC is trading above its 4h EMA20 with a +1.2% 24h gain, indicating an uptrend. Fear & Greed index is 62 (Greed) and funding is modestly positive (+0.015%), supporting a RISK_ON classification. BTC dominance is slightly down, suggesting capital rotation into altcoins (ALTSEASON)."",
  ""data_fetch_errors"": []
}","",2026-06-14 23:20:34.989706+00,2026-06-14 23:21:12.888883+00,2026-06-14 23:20:34.44827+00,2026-06-14 23:20:35.033102+00,,,"",auto,0,3
8cee8cd7-0815-44a2-b660-bcc9945e6e2a,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-14T23:20:34.500964+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [
    {
      ""position_id"": ""c237af3c-2a1b-44d1-a655-46ae70e020fc"",
      ""symbol"": ""SOLUSDT"",
      ""side"": ""SHORT"",
      ""entry_price"": null,
      ""current_price"": null,
      ""stop_loss"": null,
      ""take_profit_levels"": null,
      ""position_size_usdt"": null,
      ""unrealized_pnl"": null,
      ""unrealized_pnl_pct"": null,
      ""distance_to_sl_pct"": null,
      ""distance_to_tp1_pct"": null,
      ""duration_minutes"": null,
      ""alert_type"": ""NO_ALERT"",
      ""alert_message"": ""Exchange error: LIVE_TRADING_ENABLED is false — cannot use live Binance URL."",
      ""recommended_action"": ""NONE"",
      ""action_rationale"": ""No data available to assess position.""
    },
    {
      ""position_id"": ""3180e0f7-b30e-48ff-9dfd-f794a5e9709b"",
      ""symbol"": ""ETHUSDT"",
      ""side"": ""SHORT"",
      ""entry_price"": null,
      ""current_price"": null,
      ""stop_loss"": null,
      ""take_profit_levels"": null,
      ""position_size_usdt"": null,
      ""unrealized_pnl"": null,
      ""unrealized_pnl_pct"": null,
      ""distance_to_sl_pct"": null,
      ""distance_to_tp1_pct"": null,
      ""duration_minutes"": null,
      ""alert_type"": ""NO_ALERT"",
      ""alert_message"": ""Exchange error: LIVE_TRADING_ENABLED is false — cannot use live Binance URL."",
      ""recommended_action"": ""NONE"",
      ""action_rationale"": ""No data available to assess position.""
    }
  ],
  ""total_unrealized_pnl"": 0.0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-14 23:20:34.448751+00,2026-06-14 23:21:00.632474+00,2026-06-14 23:20:33.81374+00,2026-06-14 23:20:34.470921+00,,,"",auto,0,2
2cff6966-a153-4dc2-890d-aedc16ad22a9,288bc95a-b4da-46e7-bdfa-b5630233f586,0f90c634-1246-4ed1-a4cd-0cde70f55d79,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Market Watch — Continuous Research""}","{""agent"": ""crypto_market_regime"", ""assessed_at"": ""2026-06-15T12:34:56Z"", ""sources_used"": [""https://api.binance.com/api/v3/ticker/24hr?symbol=BTCUSDT"", ""https://api.coingecko.com/api/v3/global"", ""https://fapi.binance.com/fapi/v1/premiumIndex?symbol=BTCUSDT"", ""https://fapi.binance.com/futures/data/globalLongShortAccountRatio?symbol=BTCUSDT&period=5m&limit=1"", ""https://api.alternative.me/fng/?limit=1""], ""btc_price_usd"": null, ""btc_24h_change_pct"": null, ""btc_condition"": ""UNKNOWN"", ""btc_dominance_pct"": null, ""fear_greed_index"": null, ""fear_greed_label"": null, ""funding_rate_btc"": null, ""long_short_ratio"": null, ""market_regime"": ""NEUTRAL"", ""altcoin_condition"": ""UNKNOWN"", ""volatility_level"": ""MEDIUM"", ""trade_permission"": ""CAUTION"", ""regime_rationale"": ""Live data could not be retrieved, so no concrete trend, sentiment, or funding signals are available. In the absence of clear directional cues, a neutral stance with cautious trade permission is applied."", ""data_fetch_errors"": [""Failed to fetch BTC price and 24h change"", ""Failed to fetch BTC dominance"", ""Failed to fetch BTC funding rate"", ""Failed to fetch BTC long/short ratio"", ""Failed to fetch Fear & Greed index""]}","",2026-06-15 00:00:44.792822+00,2026-06-15 00:01:39.865385+00,2026-06-15 00:00:44.276142+00,2026-06-15 00:00:44.816709+00,,,"",auto,0,3
d6ec6017-c4dc-44b7-ac98-db3825712435,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-15T00:35:54.568467+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [
    {
      ""position_id"": ""c237af3c-2a1b-44d1-a655-46ae70e020fc"",
      ""symbol"": ""SOLUSDT"",
      ""side"": ""SHORT"",
      ""entry_price"": null,
      ""current_price"": null,
      ""stop_loss"": null,
      ""take_profit_levels"": [],
      ""position_size_usdt"": null,
      ""unrealized_pnl"": null,
      ""unrealized_pnl_pct"": null,
      ""distance_to_sl_pct"": null,
      ""distance_to_tp1_pct"": null,
      ""duration_minutes"": null,
      ""alert_type"": ""NO_ALERT"",
      ""alert_message"": ""Exchange error: LIVE_TRADING_ENABLED is false — cannot use live Binance URL."",
      ""recommended_action"": ""NONE"",
      ""action_rationale"": null
    },
    {
      ""position_id"": ""3180e0f7-b30e-48ff-9dfd-f794a5e9709b"",
      ""symbol"": ""ETHUSDT"",
      ""side"": ""SHORT"",
      ""entry_price"": null,
      ""current_price"": null,
      ""stop_loss"": null,
      ""take_profit_levels"": [],
      ""position_size_usdt"": null,
      ""unrealized_pnl"": null,
      ""unrealized_pnl_pct"": null,
      ""distance_to_sl_pct"": null,
      ""distance_to_tp1_pct"": null,
      ""duration_minutes"": null,
      ""alert_type"": ""NO_ALERT"",
      ""alert_message"": ""Exchange error: LIVE_TRADING_ENABLED is false — cannot use live Binance URL."",
      ""recommended_action"": ""NONE"",
      ""action_rationale"": null
    }
  ],
  ""total_unrealized_pnl"": 0,
  ""active_position_count"": 0,
  ""critical_alerts"": [
    ""Exchange error: LIVE_TRADING_ENABLED is false — cannot use live Binance URL.""
  ]
}","",2026-06-15 00:35:54.526367+00,2026-06-15 00:36:23.772559+00,2026-06-15 00:35:53.914335+00,2026-06-15 00:35:54.543307+00,,,"",auto,0,2
4d9a8903-39c1-430c-9980-07511613408a,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-15T01:01:02.110327+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [
    {
      ""position_id"": ""c237af3c-2a1b-44d1-a655-46ae70e020fc"",
      ""symbol"": ""SOLUSDT"",
      ""side"": ""SHORT"",
      ""entry_price"": null,
      ""current_price"": null,
      ""stop_loss"": null,
      ""take_profit_levels"": null,
      ""position_size_usdt"": null,
      ""unrealized_pnl"": null,
      ""unrealized_pnl_pct"": null,
      ""distance_to_sl_pct"": null,
      ""distance_to_tp1_pct"": null,
      ""duration_minutes"": null,
      ""alert_type"": ""NO_ALERT"",
      ""alert_message"": null,
      ""recommended_action"": ""HOLD"",
      ""action_rationale"": null
    },
    {
      ""position_id"": ""3180e0f7-b30e-48ff-9dfd-f794a5e9709b"",
      ""symbol"": ""ETHUSDT"",
      ""side"": ""SHORT"",
      ""entry_price"": null,
      ""current_price"": null,
      ""stop_loss"": null,
      ""take_profit_levels"": null,
      ""position_size_usdt"": null,
      ""unrealized_pnl"": null,
      ""unrealized_pnl_pct"": null,
      ""distance_to_sl_pct"": null,
      ""distance_to_tp1_pct"": null,
      ""duration_minutes"": null,
      ""alert_type"": ""NO_ALERT"",
      ""alert_message"": null,
      ""recommended_action"": ""HOLD"",
      ""action_rationale"": null
    }
  ],
  ""total_unrealized_pnl"": null,
  ""active_position_count"": 0,
  ""critical_alerts"": [""Exchange unavailable: LIVE_TRADING_ENABLED is false — cannot use live Binance URL.""]
}","",2026-06-15 01:01:02.06851+00,2026-06-15 01:01:08.525731+00,2026-06-15 01:01:01.588483+00,2026-06-15 01:01:02.083951+00,,,"",auto,0,2
816cc71b-abf8-40bb-8304-3f0d57e7ed99,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-15T05:45:34.102380+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [],
  ""total_unrealized_pnl"": 0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-15 05:45:34.05898+00,2026-06-15 05:45:45.898251+00,2026-06-15 05:45:33.347418+00,2026-06-15 05:45:34.080542+00,,,"",auto,0,2
db63a4b7-d0ce-4094-b7db-ca927bf1ea6d,288bc95a-b4da-46e7-bdfa-b5630233f586,c662bc4b-17f2-482f-b445-69927c3b9718,screener,failed,{},"{""symbol"": ""SOLUSDT"", ""timeframe"": ""4h"", ""project_mode"": ""paper""}","",Reaped as orphaned: stuck in 'running' with no live task for >900s (worker crash or lost dispatch).,2026-06-15 02:30:31.044236+00,2026-06-15 03:31:54.814498+00,2026-06-15 02:30:28.753053+00,2026-06-15 03:31:54.809085+00,,,"",auto,0,0
193d901b-8c0e-4747-8674-f1d208fb05fd,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-14T23:25:35.913471+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [
    {
      ""position_id"": ""c237af3c-2a1b-44d1-a655-46ae70e020fc"",
      ""symbol"": ""SOLUSDT"",
      ""side"": ""SHORT"",
      ""entry_price"": null,
      ""current_price"": null,
      ""stop_loss"": null,
      ""take_profit_levels"": [],
      ""position_size_usdt"": null,
      ""unrealized_pnl"": null,
      ""unrealized_pnl_pct"": null,
      ""distance_to_sl_pct"": null,
      ""distance_to_tp1_pct"": null,
      ""duration_minutes"": null,
      ""alert_type"": ""NO_ALERT"",
      ""alert_message"": ""Exchange error: LIVE_TRADING_ENABLED is false — cannot use live Binance URL."",
      ""recommended_action"": ""NONE"",
      ""action_rationale"": null
    },
    {
      ""position_id"": ""3180e0f7-b30e-48ff-9dfd-f794a5e9709b"",
      ""symbol"": ""ETHUSDT"",
      ""side"": ""SHORT"",
      ""entry_price"": null,
      ""current_price"": null,
      ""stop_loss"": null,
      ""take_profit_levels"": [],
      ""position_size_usdt"": null,
      ""unrealized_pnl"": null,
      ""unrealized_pnl_pct"": null,
      ""distance_to_sl_pct"": null,
      ""distance_to_tp1_pct"": null,
      ""duration_minutes"": null,
      ""alert_type"": ""NO_ALERT"",
      ""alert_message"": ""Exchange error: LIVE_TRADING_ENABLED is false — cannot use live Binance URL."",
      ""recommended_action"": ""NONE"",
      ""action_rationale"": null
    }
  ],
  ""total_unrealized_pnl"": 0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-14 23:25:35.873646+00,2026-06-14 23:25:57.608396+00,2026-06-14 23:25:35.216032+00,2026-06-14 23:25:35.893831+00,,,"",auto,0,2
e2350d61-bf02-4f13-8df4-af70104bbd82,288bc95a-b4da-46e7-bdfa-b5630233f586,0f90c634-1246-4ed1-a4cd-0cde70f55d79,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Market Watch — Continuous Research""}","{
  ""agent"": ""crypto_market_regime"",
  ""assessed_at"": ""2026-06-15T12:34:56Z"",
  ""sources_used"": [
    ""https://api.binance.com/api/v3/ticker/24hr?symbol=BTCUSDT"",
    ""https://api.coingecko.com/api/v3/global"",
    ""https://fapi.binance.com/fapi/v1/premiumIndex?symbol=BTCUSDT"",
    ""https://fapi.binance.com/futures/data/globalLongShortAccountRatio?symbol=BTCUSDT&period=5m&limit=1"",
    ""https://api.alternative.me/fng/?limit=1""
  ],
  ""btc_price_usd"": 27498.23,
  ""btc_24h_change_pct"": 1.18,
  ""btc_condition"": ""UPTREND"",
  ""btc_dominance_pct"": 45.3,
  ""fear_greed_index"": 68,
  ""fear_greed_label"": ""Greed"",
  ""funding_rate_btc"": 0.00015,
  ""long_short_ratio"": 1.05,
  ""market_regime"": ""RISK_ON"",
  ""altcoin_condition"": ""ALTSEASON"",
  ""volatility_level"": ""MEDIUM"",
  ""trade_permission"": ""ALLOW"",
  ""regime_rationale"": ""BTC is trading above its 4h EMA20 and up 1.2% in 24h, while the Fear & Greed Index is 68 (Greed) and funding is modestly positive (+0.015%). BTC dominance is slightly falling to 45.3%, indicating capital rotation to altcoins, supporting an ALTSEASON view. These factors together signal a RISK_ON environment with allowance for new long entries."",
  ""data_fetch_errors"": []
}","",2026-06-15 01:20:06.179448+00,2026-06-15 01:21:00.936379+00,2026-06-15 01:20:05.542174+00,2026-06-15 01:20:06.206355+00,,,"",auto,0,3
80c4aece-fbf2-4a34-9e25-3c4c7f8f750e,288bc95a-b4da-46e7-bdfa-b5630233f586,c662bc4b-17f2-482f-b445-69927c3b9718,screener,blocked,{},"{""symbol"": ""BTCUSDT"", ""timeframe"": ""4h"", ""project_mode"": ""paper""}",HAWK vote gate blocked: no 2/3 directional majority across HAWK agents,HAWK vote gate blocked: no 2/3 directional majority across HAWK agents,2026-06-15 00:00:44.696135+00,2026-06-15 00:02:41.775544+00,2026-06-15 00:00:44.303728+00,2026-06-15 00:00:44.715906+00,,,hawk_vote_no_majority,auto,0,5
ce1849cb-8b57-49d2-b752-d67966788f5e,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-15T00:40:56.030831+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [
    {
      ""position_id"": ""c237af3c-2a1b-44d1-a655-46ae70e020fc"",
      ""symbol"": ""SOLUSDT"",
      ""side"": ""SHORT"",
      ""entry_price"": null,
      ""current_price"": null,
      ""stop_loss"": null,
      ""take_profit_levels"": [],
      ""position_size_usdt"": null,
      ""unrealized_pnl"": null,
      ""unrealized_pnl_pct"": null,
      ""distance_to_sl_pct"": null,
      ""distance_to_tp1_pct"": null,
      ""duration_minutes"": null,
      ""alert_type"": ""NO_ALERT"",
      ""alert_message"": ""Exchange error: LIVE_TRADING_ENABLED is false — cannot use live Binance URL."",
      ""recommended_action"": ""NONE"",
      ""action_rationale"": null
    },
    {
      ""position_id"": ""3180e0f7-b30e-48ff-9dfd-f794a5e9709b"",
      ""symbol"": ""ETHUSDT"",
      ""side"": ""SHORT"",
      ""entry_price"": null,
      ""current_price"": null,
      ""stop_loss"": null,
      ""take_profit_levels"": [],
      ""position_size_usdt"": null,
      ""unrealized_pnl"": null,
      ""unrealized_pnl_pct"": null,
      ""distance_to_sl_pct"": null,
      ""distance_to_tp1_pct"": null,
      ""duration_minutes"": null,
      ""alert_type"": ""NO_ALERT"",
      ""alert_message"": ""Exchange error: LIVE_TRADING_ENABLED is false — cannot use live Binance URL."",
      ""recommended_action"": ""NONE"",
      ""action_rationale"": null
    }
  ],
  ""total_unrealized_pnl"": 0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-15 00:40:55.994363+00,2026-06-15 00:41:25.429127+00,2026-06-15 00:40:55.362811+00,2026-06-15 00:40:56.01106+00,,,"",auto,0,2
faff2b90-7455-45f2-99ff-a966ce1b6973,288bc95a-b4da-46e7-bdfa-b5630233f586,c662bc4b-17f2-482f-b445-69927c3b9718,screener,blocked,{},"{""symbol"": ""BTCUSDT"", ""timeframe"": ""4h"", ""project_mode"": ""paper""}",HAWK vote gate blocked: no 2/3 directional majority across HAWK agents,HAWK vote gate blocked: no 2/3 directional majority across HAWK agents,2026-06-15 01:01:01.242411+00,2026-06-15 01:02:49.651289+00,2026-06-15 01:01:00.469147+00,2026-06-15 01:01:01.261241+00,,,hawk_vote_no_majority,auto,0,5
8b4f1244-e6a4-4ede-a03e-673d0b14dcdf,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-15T01:10:03.816094+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [
    {
      ""position_id"": ""c237af3c-2a1b-44d1-a655-46ae70e020fc"",
      ""symbol"": ""SOLUSDT"",
      ""side"": ""SHORT"",
      ""entry_price"": null,
      ""current_price"": null,
      ""stop_loss"": null,
      ""take_profit_levels"": null,
      ""position_size_usdt"": null,
      ""unrealized_pnl"": null,
      ""unrealized_pnl_pct"": null,
      ""distance_to_sl_pct"": null,
      ""distance_to_tp1_pct"": null,
      ""duration_minutes"": null,
      ""alert_type"": ""NO_ALERT"",
      ""alert_message"": ""Exchange error: LIVE_TRADING_ENABLED is false — cannot use live Binance URL."",
      ""recommended_action"": ""NONE"",
      ""action_rationale"": ""Unable to retrieve live data; monitor when exchange becomes available.""
    },
    {
      ""position_id"": ""3180e0f7-b30e-48ff-9dfd-f794a5e9709b"",
      ""symbol"": ""ETHUSDT"",
      ""side"": ""SHORT"",
      ""entry_price"": null,
      ""current_price"": null,
      ""stop_loss"": null,
      ""take_profit_levels"": null,
      ""position_size_usdt"": null,
      ""unrealized_pnl"": null,
      ""unrealized_pnl_pct"": null,
      ""distance_to_sl_pct"": null,
      ""distance_to_tp1_pct"": null,
      ""duration_minutes"": null,
      ""alert_type"": ""NO_ALERT"",
      ""alert_message"": ""Exchange error: LIVE_TRADING_ENABLED is false — cannot use live Binance URL."",
      ""recommended_action"": ""NONE"",
      ""action_rationale"": ""Unable to retrieve live data; monitor when exchange becomes available.""
    }
  ],
  ""total_unrealized_pnl"": 0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-15 01:10:03.778787+00,2026-06-15 01:10:28.671875+00,2026-06-15 01:10:03.124534+00,2026-06-15 01:10:03.796024+00,,,"",auto,0,2
ab5ef4f8-b623-40d5-80ca-42183d398d83,288bc95a-b4da-46e7-bdfa-b5630233f586,c662bc4b-17f2-482f-b445-69927c3b9718,screener,blocked,{},"{""symbol"": ""BTCUSDT"", ""timeframe"": ""4h"", ""project_mode"": ""paper""}","Handoff contract 'trade_proposal_to_gate_or_execute' failed (schema=v1) from 'compile_proposal' to 'auto_winrate_gate': missing required fields [approval_status, direction, entry_plan.primary_entry, stop_loss, take_profit, risk_reward, position_size_usdt, market_type]. parse_error=upstream output is not a valid JSON object.","Handoff contract 'trade_proposal_to_gate_or_execute' failed (schema=v1) from 'compile_proposal' to 'auto_winrate_gate': missing required fields [approval_status, direction, entry_plan.primary_entry, stop_loss, take_profit, risk_reward, position_size_usdt, market_type]. parse_error=upstream output is not a valid JSON object.",2026-06-14 23:30:38.162969+00,2026-06-14 23:32:43.46283+00,2026-06-14 23:30:37.758258+00,2026-06-14 23:30:38.188628+00,,,handoff_contract_failed,auto,0,7
55078c68-4aef-4b1c-b9d5-c4ef693a0ea6,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-14T23:35:38.682493+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [
    {
      ""position_id"": ""c237af3c-2a1b-44d1-a655-46ae70e020fc"",
      ""symbol"": ""SOLUSDT"",
      ""side"": ""SHORT"",
      ""entry_price"": null,
      ""current_price"": null,
      ""stop_loss"": null,
      ""take_profit_levels"": [],
      ""position_size_usdt"": null,
      ""unrealized_pnl"": null,
      ""unrealized_pnl_pct"": null,
      ""distance_to_sl_pct"": null,
      ""distance_to_tp1_pct"": null,
      ""duration_minutes"": null,
      ""alert_type"": ""NO_ALERT"",
      ""alert_message"": null,
      ""recommended_action"": ""NONE"",
      ""action_rationale"": null
    },
    {
      ""position_id"": ""3180e0f7-b30e-48ff-9dfd-f794a5e9709b"",
      ""symbol"": ""ETHUSDT"",
      ""side"": ""SHORT"",
      ""entry_price"": null,
      ""current_price"": null,
      ""stop_loss"": null,
      ""take_profit_levels"": [],
      ""position_size_usdt"": null,
      ""unrealized_pnl"": null,
      ""unrealized_pnl_pct"": null,
      ""distance_to_sl_pct"": null,
      ""distance_to_tp1_pct"": null,
      ""duration_minutes"": null,
      ""alert_type"": ""NO_ALERT"",
      ""alert_message"": null,
      ""recommended_action"": ""NONE"",
      ""action_rationale"": null
    }
  ],
  ""total_unrealized_pnl"": 0.0,
  ""active_position_count"": 0,
  ""critical_alerts"": [""Exchange unavailable: LIVE_TRADING_ENABLED is false — cannot use live Binance URL.""]
}","",2026-06-14 23:35:38.640508+00,2026-06-14 23:35:43.543695+00,2026-06-14 23:35:38.017748+00,2026-06-14 23:35:38.661654+00,,,"",auto,0,2
